Feature ID	Taxon	Confidence
2d079df01c29923b2a972d8802d6826e	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__	0.9993986448512813
74eda7541064e22580eb4bca10978512	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	0.973187686752271
c3d5b97406fc4cf5f6d61c9465c5bd45	k__Bacteria; p__SAR406; c__AB16; o__Arctic96B-7; f__A714017; g__SGSH944; s__	0.9999877101031749
cb33d4407324e81a303462bc4638b462	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__; s__	0.9989758980993892
bb08bd6bcdfe7ab0cd8a15ed9fd3a88e	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.9838895509588279
3045ea9a1beaea5e3f957b821dc2327e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9817839527114751
364e793be532e6190a4082f2b0ec3cae	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9287797602035371
f166480cac0c73aa797a96cc41e3ca53	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__	0.9965901098191179
f65b18df3a0f79b6f4c07f214501ce9b	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__ochracea	0.9522270326974566
61465bba6f9365a275706e89092dd90c	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__melaninogenica	0.9999960624677088
39ffef3ecd7df6ba9e1d9796dfc24cbf	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__	0.9999785138576449
cd83527310957c43a04241f54997b80f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9720540852363813
