"SubG_GLM_p"	"SupG_GLM_p"	"Sal_GLM_p"	"T_GLM_p"	"SupG_GLM_slope"	"Sal_GLM_slope"	"T_GLM_slope"	"SubG_GLM_slope"	"SubG_GLM_p_adj"	"SupG_GLM_p_adj"	"Sal_GLM_p_adj"	"T_GLM_p_adj"
"da6a72c5b5578c9d6cbb42b4d90a27e1"	0.450272968758482	0.792202948620045	0.253647605905984	0.754817184369329	0.00769110266449579	0.0296272692467197	0.00457851688040653	0.0243491287673901	0.658417145006519	0.878746127881059	0.538988898088696	0.962968466695375
"da6e6de132f61a393f86ebdf8491189a"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"da7573d68bc515021b590d2237efa77e"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"da80ec29b1181d4ee6fcf7caef7709f3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"da84d01eda3bad5c6a022f641dc39955"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"da875aa15c7b758b2a5adf3a483a2716"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"da8fa52a87853dd40e5dd6e3b2c5a730"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"da917e3163a85c28045fdd07b05dc1bd"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"da9568e3b8a7b5c616c33e64a7d5c35a"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"da9e8442078aaccd4af4d94be5979d8b"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"daa60198799232ff202e732946bb647c"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"daaf78c450c978509068701426ac45f7"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"daaffb354a9deb7fe1c3ef2986a32757"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dab575ac538b1eba87a78d6681f69e7b"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dab67099d80c20a341bf9657a44112c9"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dab9b1cc49d0c0f018120643f520f55d"	0.282930827624992	0.682175467862947	0.418323798824017	NA	-0.00557532536006269	-0.00137501769691701	NA	0.0155732334577881	0.495870147451363	0.795871379173438	0.667304265520149	NA
"dabcb065b3687eb523a2f546886b23c9"	0.24341558939991	0.165106323712991	0.113703711003149	NA	-0.0153929489487827	-0.0142229692326208	NA	-0.0150135144064131	0.451191418813731	0.358716720617999	0.440904283623913	NA
"dabeef7c1a59821a711569943af9ea45"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dac5365fa3613d655b146135316041de"	0.490088924247755	0.0473483252321172	0.332697104329798	NA	0.0343141072466617	0.0117556765704813	NA	0.0112436067532386	0.69865204790937	0.217494351943931	0.610922390570335	NA
"dac7d99628fee69245c44042a9e7044f"	0.058888139615139	NA	NA	NA	NA	NA	NA	0.0250080162415406	0.254346645571771	NA	NA	NA
"dac933eaca82ae52030ce31c68e57e61"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dad03b0abdee284bca5c05ebb009a91d"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dad64dcbabe44863e23486963d4772c0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dad98af6e52bbfa7f27b277afef37a5b"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dae9673ccab7ea0be30b0c360d4a19cd"	0.062459828949929	0.00598157067672705	0.0139901420061868	NA	0.0720647686378197	0.0410516644556159	NA	0.0473523702774504	0.258225767916786	0.081986859107651	0.193914618962902	NA
"daea7ae87382919dd0945834fc6ea146"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"daeba5a0d1b347df9445fb061e3afa5b"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"daec16cb8b36d3e872cd8c1f50288059"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"daf29b05d27733e63712f4446a3dfe09"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"daf559708bad5aa23441c4d66e09bb36"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"db0cf3c3e11b7683b71f7108917a2b6e"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"db10942afca3ace80a0fb5c1a30692ca"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"db1d2fe717cf24bc73c6eba7772d6069"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"db23c54b061561f39c25e67313686f89"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"db2896be17b0b54c6c7a4e7babd5b20f"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"db3cea1be6eaf292111f25989cdbbce8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"db403c427ba8b7dc819385013d451461"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"db423531ab9ac8946f7d1a6e9757c47e"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"db47c5abc3930ed21af37528732fb3e4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"db4b39644d25b3a20766d158e9c86128"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"db4b596c1c7478399498dd48414d8d40"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"db50c5abc26f1dc98a4c30f79fab82eb"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"db58af7b60c40e69c25ffbf4b5c47c98"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"db5d6eaaa4b6b38175176015cfc117b2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"db5d70c441e74e0860fd489b514dd150"	NA	0.0158084242618293	NA	NA	0.0288958508275396	NA	NA	NA	NA	0.141160623521416	NA	NA
"db5fc5b877311fc6c7d42cd57f554d96"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"db64ec7969b9800a7b46eb8e1a924b62"	NA	NA	NA	0.661911045973685	NA	NA	-0.00437627324121595	NA	NA	NA	NA	0.929786273456508
"db6809a0403d9fbe1ad2414bc4b28f44"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"db6aeaacf37260fe00f2ca9500dbb82c"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"db717bc1c22807470847ed537c8cd7f5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"db79c8a5169fe78796096a1fb12a12df"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"db81fc98007399848c75d00b637272a1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"db872630416e0b58c53c18ca58ce4786"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"db8e77e11dc06767f165ed3aa94b40aa"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"db92b466a7f7ddb486813949565a5b27"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"db947c8b087068c42c40a342e05b743b"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dba4f7cf40504d3ef9007605b4b1d2dc"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dba6814b3ed3deef0313ed88a611b8ce"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dba960e2db9d1571510ee573b7439d1a"	0.266393433265981	0.774183442534213	0.402053089184223	0.201067580878379	0.00294710762001881	0.00484662389088738	-0.0120026968318178	0.0200014025179652	0.476877133624287	0.861862049279051	0.659075860888897	0.583385158753777
"dbb0c92d564094fef70f70a2a777dbcc"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dbb0d1111ddfc356e73060dffdf595fa"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dbbe30ba7f6ff9fbe5e698a9e38fad65"	NA	NA	0.0296737441827242	0.908813932199536	NA	0.0279347112172908	0.00161898433305048	NA	NA	NA	0.284570041467467	0.991365595867498
"dbbee74ff40d52d5889b6ae2c867f0d0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dbd5023a701f1773cd3174f9fa73805e"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dbde160dbd31487ab350941f8e8408e4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dbe1bc248f61e55170f7e3a09638104e"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dbe258a121a359b220d4d679554851d7"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dbe357ea15000296e26ca424ab84f4a7"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dbefbe0c1a3aa8e58760a507c4a9cdae"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dbefd09137c022c3ab5acc8c1ed856f5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dbf1404d048177672e8a0d4790b93ce9"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dbf8e67fa39ec87505126c453ec7cc15"	0.160991422706061	NA	NA	NA	NA	NA	NA	-0.0139225864664206	0.372603349332173	NA	NA	NA
"dc0d20801355f2bf014c6bb07ca532ad"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dc1641e1a7f6a5a463ce6c5fe9d8cf89"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dc16acc6236ef9b3637195e7e0298cf8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dc1c186f009edcafcda46ec27576f080"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dc2055c3faa5099151352f8ac19b307b"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dc24fe85928570484bccbb4f36a91c06"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dc274e0a866354e290dedd97e25b0b23"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dc39ff572b57f2bdae530d80b04c0868"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dc43eb05f9837cfa15817cc8d491c0c8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dc4a6a023ed5f4e408fe50c8de862372"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dc4bc03f1876b2607e20e983f8907bd3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dc53c6aa6f553fb8974cfca242249111"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dc5ae99ee2999090fc437646eca1dd27"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dc5c43516647728c385e286281ec54e3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dc5f7aecc8388e1967b4314e8c122eeb"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dc60d9e149b2dc1e6b522bd39ba41dfd"	0.930568695828916	0.290127003071543	NA	NA	0.012251423855258	NA	NA	-0.00104883269001921	0.971735829492129	0.467033712261508	NA	NA
"dc650330118d9d16de5e89656bb2ff81"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dc6748fae08fb06ff3d655539b52f428"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dc6e8d68511c76d2ea02d9fedf1a7fd2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dc714d95777dcbb476334810e359ba0b"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dc78fbc986578ca2e5f8b2f751010c16"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dc80313adac3d049e039a595d4cdf6a2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dc81459248df98500364288afd523d7c"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dc8383153f7f67b0b30d8f868832d59f"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dc847c89768aef71470976d96fd523a5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dc9b0161f23f393498205ef982711b0c"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dc9b2b939cc91793d32351f240f0dce3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dc9c57789f3a8fa0a480e3bb7cc79db5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dc9e0671dc8f8261f919519f61f0eaa3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dca66ab11ab743036f63885445f608c3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dcb0a8759f03b61a7824d0c941c9d47d"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dcb2e234f6fdcbf8fd5d461881f25224"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dcb476e536dbbbc562d2935ee48872b7"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dcbb6498ce71c92d4f9a7c8379a684c8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dcc7d91a559fb8378a9c2159956b7765"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dcc9b20769da4918b78c7381a0e9fe07"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dcc9bee50069038030f815183b67a2c4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dccec7c4d7cc28489abb1bb87e236463"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dcd158492a98a051b9e84816fc16e617"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dcd6fb73acf45c0000f48ff5932cd82b"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dcdf22038ffd9b881cb95a840ac3532f"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dce5634db166da460838b503a2004501"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dcea4ab619870da841a60ee8422763a9"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dced139d50163688c98d0387afe2f647"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dd01885a1728139c3751cdf8651f632c"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dd03e8dc9d6a8500ee0780159c0c4195"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dd141267ee3ad02d96ff70277b53bfd2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dd16d4f1ecad89a059f53d9695ceb615"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dd181feeb31761cb6e206addee1c667d"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dd1a2771ea38253e424a1def5fdb36a4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dd25b77abf3a4687456921364e4c71b7"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dd2724f040a28884b8fc5c41be12842b"	0.0281283127584686	0.60235141825065	NA	NA	-0.00334621085423705	NA	NA	-0.000598474768957564	0.167942573234386	0.736207288973017	NA	NA
"dd294d1c71f4f1160d9ba85b4ce3ab12"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dd2d8613401a84192477dbf5a760e00e"	NA	NA	0.0414274670619912	NA	NA	0.0256401797384942	NA	NA	NA	NA	0.324737886969802	NA
"dd383b1395996b49e3045aee3cd37219"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dd42cf0357f735c45a05a53bc9ac9326"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dd4951583d4c16f23dbfa28d9cfb9e65"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dd4b6ef41f6d758a4fa7daabc9d608ab"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dd4c8fd99738d2345047480c995bd8c8"	NA	NA	0.106397551480406	0.121204195944471	NA	-0.0177307483429058	-0.0170761228341067	NA	NA	NA	0.435751769827056	0.574858058310773
"dd5945197b7fe5c64818e5ca7ef819de"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dd5dda703749c2d22c1158f8fdfc6d18"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dd5f52001319b78ccfae323861893e4e"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dd689e1c43e13dd9e8728e79b097ad4f"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dd68da0c482450d21db0590d5b02c7e0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dd701ed1f908f986022123bf42134026"	0.0468247236227546	0.238868166496633	0.803095762839652	0.218189208605336	-0.0350109899278492	-0.00613164669148968	-0.0300384403727196	-0.0540051684242786	0.215054726140706	0.414876289178363	0.917643904561295	0.601061743080594
"dd7132671dfa413e74575257346518e0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dd772f39d515aabe5a01b1544de20a3f"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dd7742ac1ea48702bf7c26b97a522a19"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dd7ee06d79f625305e1983a57ca3b238"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dd81dd100a4542f6cbe00a223f563194"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dd82d0856c81212b594a15924cf63155"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dd8389cae510f1aeed2d4ac16ad3bda5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dd89e3bd0d93bfc72cb0bf5079b34052"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dd8a7322a240d0171f81b4c14a432f20"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dd911ddaad04472d448fa4f09f72cabd"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dd982f2e4eb8d463cdec9f2726ebe15c"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dd9b150c90e60e12d28e01629d2a3d45"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dd9b583a5ae83b39e3678b43ae125b12"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dda13050051b5491949774d17eea8a19"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dda4fc790cd283423a74c87dcdfadbc9"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dda52d8abf890f9103de1f88525f7289"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dda5aa267516658e35b781b2cb66d86a"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ddb1b89164bea6d873315b97329ee82b"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ddb4d1b1e0265ef788c48ed60e3cd70a"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ddb968aaca8a5942e48bf0eefbc8e3bf"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ddbd2a9ce3a678e7a4dd6ffbd1fec5b5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dde269a711827dccf1bd36ea608e9542"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ddeeae817767ddd3f6b08ba672b9546e"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ddf3a7abb92aad6487a38a9f70377b62"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ddf71e72b69e5dbcb24768c7db7a995b"	0.0281283127584686	NA	NA	NA	NA	NA	NA	-0.000598474768957564	0.167942573234386	NA	NA	NA
"ddfcc4107a69db4f4dd3a5e62a07b7bd"	0.540499591843108	0.118001979753494	NA	NA	0.0228260782664386	NA	NA	0.0103192656486874	0.728561866827031	0.345043763583002	NA	NA
"de020b5bb3a654676bb1bca4afe2b8b0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"de020f05cb98b6de07c3b122034df948"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"de1266dfc7f64f2be6ddea31ce8643c3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"de1405faf5ca4dfdc1384740da3c42a5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"de163c4b33f48de21d137cade9a9c8c3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"de18470c046119798690b6e7b9237088"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"de18b7e04c3c6dbb1c59ec6bbb466452"	NA	0.163126939025645	NA	NA	0.00312275461592891	NA	NA	NA	NA	0.358716720617999	NA	NA
"de1e80e00d7ac71094987e3114148969"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"de227f5aa9ecf6635ceb95cf9e08247f"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"de284710646e088d5fbb69d110456941"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"de28954e256c6ca58f328fd2fd7f4928"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"de29267342e523a1d8c3e6b6bbeb48cd"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"de2e9436e15bbc56e9b69ca03030aa86"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"de31c7e46452c72d8adb265b0aed9538"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"de3aea74d167e6f11cc7003fa771a674"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"de43ea0d8dba3c1d23b6feaf441ed1b8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"de4466d4e6155209efb8fad4f571620c"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"de4b0896675fc6a78b61237e0767e9d3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"de4d46c3c84bf66635e11a3351cdf6bf"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"de569b713a7d4f1b881aef66a6662eb0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"de580a7bb06155e7c9e02dff1dcbcdac"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"de617ff50de3c852fa223eddde61c9ec"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"de636b9f92f793e90819b62f703b809f"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"de70044d9a18b743f7ab55d28744d64d"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"de70a7ce3f77aae3edaed63ca4a20ecd"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"de824663f57d58382d341d0e67b433c0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"de83071ca587b33fd63fe92f9637658a"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"de83418f17b1406f77f8cb956f8a9786"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"de86c0ecfdec2085a8ef5b4378563afd"	0.133739306120005	0.196201262346263	NA	NA	0.011433688272659	NA	NA	0.0177790161553081	0.358019998346667	0.374551831695996	NA	NA
"de8814253e43da963c02f9689ef2ff09"	0.180860919351182	NA	NA	NA	NA	NA	NA	0.0105543961776091	0.386823053420308	NA	NA	NA
"de88645102cb21f7646b886819174878"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"de9068b9b806a657ca6bb66861de378d"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"de927c8131c6761d7c9e0c37dffecf01"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"de9ad71135f3bd78ee51fdd35bd24a95"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"de9f61a6c6c72fd09dbab13c0e5d49c7"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dea0e3c7864ded99a0e1be428db17901"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dea34ef7f0c821e3310f056e36965c57"	NA	NA	0.986370150332406	0.959127611426182	NA	3.53986588115593e-05	-0.000111088641287433	NA	NA	NA	0.992923164094079	0.999717650310286
"dea398e104cfdbea97cfca1e32b76a87"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dea5f503b78c0628d55ea74286cd5b81"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dea81896551bcf6fbba9aa74a135ff2b"	NA	NA	0.71562211215493	0.648173644557982	NA	0.00633153928265916	0.0092276316082185	NA	NA	NA	0.865155090814169	0.929786273456508
"deaa0ab060439e347757b8e0866c4e0e"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"deb0661353e69909f88f4a3dea6c5f7a"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"deb708e5d9d97afe5ac9a831ddb93488"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"deba7c625eb866bf4385137352d4ba2a"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"debc4ed2dacb62cbf3bb265e862418b6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dec11cc95563d655e16574abe7e96bc1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dec3de320b9530f0f6450a44070ac0bc"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dec4dea32532668c32eb1fb5743c738c"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dec83156ad027b11de826c807bc3238d"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ded2afb5c5943c13f730efa7270cf5a6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dee30916a6b7145b8bb637ed98643699"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dee647d926b92bd7118446c5254b7460"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dee7a06c4b39c65335f579537f70a82e"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"deea456672b798f9a37567b7fe15dc1b"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
